# Annotated with Bakta
# Software: v1.10.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_4	cds	170144	171313	-	DBOGNM_01824	prpC	2-methylcitrate synthase	COG:C, COG:COG0372, EC:2.3.3.16, EC:2.3.3.5, GO:0004108, GO:0005737, GO:0005975, GO:0006099, GO:0019679, GO:0036440, GO:0050440, RefSeq:WP_001285908.1, SO:0001217, UniParc:UPI00005F0210, UniRef:UniRef100_A0A066REM5, UniRef:UniRef50_Q56063, UniRef:UniRef90_Q56063
contig_4	cds	171358	172248	-	DBOGNM_01825	prpB	methylisocitrate lyase	COG:COG2513, COG:G, EC:4.1.3.30, GO:0019629, GO:0046421, RefSeq:WP_000052202.1, SO:0001217, UniParc:UPI00005EEABC, UniRef:UniRef100_J7QXM7, UniRef:UniRef50_Q937P0, UniRef:UniRef90_C3TN42
contig_4	cds	172487	174073	+	DBOGNM_01826	prpR	propionate catabolism operon regulatory protein PrpR	GO:0000156, GO:0003700, GO:0005524, GO:0005737, GO:0009314, GO:0016887, GO:0019629, GO:0043565, GO:0045892, GO:0045893, RefSeq:WP_000941057.1, SO:0001217, UniParc:UPI0001FB4674, UniRef:UniRef100_A0A0B0Y4H3, UniRef:UniRef50_P77743, UniRef:UniRef90_P77743
contig_4	cds	174171	174446	-	DBOGNM_01827	yahO	DUF1471 domain-containing protein	GO:0009314, GO:0042597, RefSeq:WP_000691956.1, SO:0001217, UniParc:UPI000013A0C9, UniRef:UniRef100_P75694, UniRef:UniRef50_P75694, UniRef:UniRef90_P75694
contig_4	cds	174632	175264	+	DBOGNM_01828	yahN	Uncharacterized membrane protein YahN	COG:COG1280, COG:E, GO:0005886, GO:0006865, GO:0015171, KEGG:K03329, RefSeq:WP_001299549.1, SO:0001217, UniParc:UPI000178A58B, UniRef:UniRef100_P75693, UniRef:UniRef50_P75693, UniRef:UniRef90_P75693
contig_4	cds	175938	176753	-	DBOGNM_01829	yahL	Uncharacterized protein YahL	RefSeq:WP_001323762.1, SO:0001217, UniParc:UPI00015C4E91, UniRef:UniRef100_J7QXM3, UniRef:UniRef50_P77393, UniRef:UniRef90_P77393
contig_4	cds	176996	178045	-	DBOGNM_01830	yahK	NADPH-dependent aldehyde reductase YahK	BlastRules:WP_000692754, COG:COG1064, COG:G, EC:1.1.1.2, GO:0008106, GO:0008270, GO:0016616, RefSeq:WP_000692601.1, SO:0001217, UniParc:UPI0001FB7DCA, UniRef:UniRef100_A0A8T6BPY8, UniRef:UniRef50_P75691, UniRef:UniRef90_P75691
contig_4	cds	178132	179088	-	DBOGNM_01831	araH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	COG:COG1172, COG:G, RefSeq:WP_000750340.1, SO:0001217, UniParc:UPI00005EEAC1, UniRef:UniRef100_A0A066QE67, UniRef:UniRef50_A8GKZ9, UniRef:UniRef90_A0A066QE67
contig_4	cds	179085	180056	-	DBOGNM_01832	araH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	COG:COG1172, COG:G, RefSeq:WP_000818900.1, SO:0001217, UniParc:UPI00000D0DAE, UniRef:UniRef100_A0A066QEA2, UniRef:UniRef50_A8GKZ8, UniRef:UniRef90_A0A066QEA2
contig_4	cds	180049	181533	-	DBOGNM_01833	ccmA	heme ABC exporter ATP-binding protein CcmA	EC:7.6.2.5, GO:0015439, GO:0015886, GO:0043190, RefSeq:WP_000447335.1, SO:0001217, UniParc:UPI00005EEAC2, UniRef:UniRef100_A0A066REL6, UniRef:UniRef50_A0A066REL6, UniRef:UniRef90_A0A066REL6
contig_4	cds	181582	182568	-	DBOGNM_01834	rbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	COG:COG1879, COG:G, SO:0001217, UniParc:UPI00005EEAC3, UniRef:UniRef100_A0A099B4L3, UniRef:UniRef50_A0A380VJB1, UniRef:UniRef90_A0A099B4L3
contig_4	cds	182819	183229	-	DBOGNM_01835	yhfF	putative RNA-binding protein YhfF, contains PUA-like ASCH domain	COG:COG4405, COG:R, RefSeq:WP_001325907.1, SO:0001217, UniParc:UPI0001825DB4, UniRef:UniRef100_A0A1D7PRL8, UniRef:UniRef50_Q6DAK1, UniRef:UniRef90_A0A7M3S2T4
contig_4	cds	183528	184910	-	DBOGNM_01836	yahJ	Uncharacterized protein YahJ	COG:COG0402, COG:FR, GO:0016814, RefSeq:WP_000665131.1, SO:0001217, UniParc:UPI00005EEAC5, UniRef:UniRef100_A0A066QE73, UniRef:UniRef50_P77554, UniRef:UniRef90_P77554
contig_4	cds	184920	185870	-	DBOGNM_01837	yahI	Carbamate kinase-like protein YahI	COG:COG0549, COG:E, GO:0005829, GO:0008804, GO:0016310, GO:0019546, RefSeq:WP_000661649.1, SO:0001217, UniParc:UPI00005EEAC6, UniRef:UniRef100_J7Q695, UniRef:UniRef50_P77624, UniRef:UniRef90_P77624
contig_4	cds	186013	187431	-	DBOGNM_01838	yahG	Uncharacterized protein YahG	GO:0005886, RefSeq:WP_000083455.1, SO:0001217, UniParc:UPI00005EEAC7, UniRef:UniRef100_J7QXL8, UniRef:UniRef50_P77221, UniRef:UniRef90_P77221
contig_4	cds	187431	188978	-	DBOGNM_01839	yahF	Uncharacterized protein YahF	COG:C, COG:COG0074, GO:0004775, GO:0004776, GO:0005829, GO:0006099, GO:0009361, KEGG:K02381, RefSeq:WP_000111801.1, SO:0001217, UniParc:UPI00025B102E, UniRef:UniRef100_UPI00025B102E, UniRef:UniRef50_P77187, UniRef:UniRef90_P77187
contig_4	cds	188968	189831	-	DBOGNM_01840	yahE	Uncharacterized protein YahE	RefSeq:WP_063104920.1, SO:0001217, UniParc:UPI0007A5A51B, UniRef:UniRef100_UPI0007A5A51B, UniRef:UniRef50_P77297, UniRef:UniRef90_P77297
contig_4	cds	189871	190476	-	DBOGNM_01841	yahD	Putative ankyrin repeat protein YahD	GO:0009314, RefSeq:WP_000023635.1, SO:0001217, UniParc:UPI000013A0C0, UniRef:UniRef100_P77736, UniRef:UniRef50_P77736, UniRef:UniRef90_P77736
contig_4	cds	190734	191231	+	DBOGNM_01842	yahC	Uncharacterized protein YahC	GO:0005886, RefSeq:WP_001013885.1, SO:0001217, UniParc:UPI00005F1C5F, UniRef:UniRef100_A0A0C2BE48, UniRef:UniRef50_P77219, UniRef:UniRef90_P77219
contig_4	cds	191323	192255	+	DBOGNM_01843	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_001084392.1, SO:0001217, UniParc:UPI00018879D6, UniRef:UniRef100_A0A0B1FXJ6, UniRef:UniRef50_A0A0B1FXJ6, UniRef:UniRef90_A0A0B1FXJ6
contig_4	cds	192297	193385	-	DBOGNM_01844	pdeL	Cyclic di-GMP phosphodiesterase PdeL	COG:COG2771, COG:K, EC:3.1.4.52, GO:0000976, GO:0042803, GO:0045893, GO:0046872, GO:0071111, RefSeq:WP_000146391.1, SO:0001217, UniParc:UPI00005EEACE, UniRef:UniRef100_C3TNC2, UniRef:UniRef50_P21514, UniRef:UniRef90_P21514
contig_4	cds	193527	197510	-	DBOGNM_01845	ehaA	autotransporter adhesin EhaA	BlastRules:WP_001491890, COG:COG3468, COG:MU, RefSeq:WP_001377856.1, SO:0001217, UniParc:UPI0002243787, UniRef:UniRef100_A0A3Z8SZN3, UniRef:UniRef50_A0A1Y2Y633, UniRef:UniRef90_A0A1Y2Y633
contig_4	cds	198083	200116	-	DBOGNM_01846	betT	choline BCCT transporter BetT	BlastRules:WP_000131044, COG:COG1292, COG:M, GO:0005886, GO:0006974, GO:0019285, GO:0022857, GO:0071705, RefSeq:WP_052920742.1, SO:0001217, UniParc:UPI00069AE141, UniRef:UniRef100_UPI00069AE141, UniRef:UniRef50_Q6FDF5, UniRef:UniRef90_P0ABD0
contig_4	cds	200245	200832	+	DBOGNM_01847	betI	transcriptional regulator BetI	COG:COG1309, COG:K, GO:0003677, GO:0003700, GO:0019285, GO:0045892, KEGG:K02167, RefSeq:WP_001351501.1, SO:0001217, UniParc:UPI0001825DA5, UniRef:UniRef100_B7M2V7, UniRef:UniRef50_Q1QXD9, UniRef:UniRef90_Q0TKV9
contig_4	cds	200846	202318	+	DBOGNM_01848	betB	betaine-aldehyde dehydrogenase	COG:COG1012, COG:I, EC:1.2.1.8, GO:0008802, GO:0019285, GO:0046872, RefSeq:WP_000089063.1, SO:0001217, UniParc:UPI0001788646, UniRef:UniRef100_B6I075, UniRef:UniRef50_Q8FKI8, UniRef:UniRef90_Q8FKI8
contig_4	cds	202332	204002	+	DBOGNM_01849	betA	choline dehydrogenase	COG:COG2303, COG:IR, EC:1.1.99.1, GO:0008802, GO:0008812, GO:0019285, GO:0050660, KEGG:K00108, RefSeq:WP_001159102.1, SO:0001217, UniParc:UPI00005EEAD3, UniRef:UniRef100_A7ZI50, UniRef:UniRef50_Q8FKI9, UniRef:UniRef90_Q8FKI9
contig_4	cds	204215	204880	+	DBOGNM_01850		Inner membrane protein	RefSeq:WP_001209088.1, SO:0001217, UniParc:UPI00018860E5, UniRef:UniRef100_A0A0B1KUR9, UniRef:UniRef50_P77180, UniRef:UniRef90_A0A0H3EGB8
contig_4	cds	205126	205821	-	DBOGNM_01851	ykgG	Uncharacterized protein YkgG	COG:C, COG:COG1556, GO:0005829, RefSeq:WP_000370308.1, SO:0001217, UniParc:UPI00005EEAD4, UniRef:UniRef100_A0A0F3V098, UniRef:UniRef50_P77433, UniRef:UniRef90_P77433
contig_4	cds	205814	207241	-	DBOGNM_01852	ykgF	LutB/LldF family L-lactate oxidation iron-sulfur protein	COG:C, COG:COG1139, GO:0009055, GO:0019516, GO:0046872, GO:0051536, GO:0051539, RefSeq:WP_097757813.1, SO:0001217, UniParc:UPI000BEA073F, UniRef:UniRef100_UPI000BEA073F, UniRef:UniRef50_P77536, UniRef:UniRef90_P77536
contig_4	cds	207252	207971	-	DBOGNM_01853	ykgE	Uncharacterized protein YkgE	COG:C, COG:COG0247, GO:0005829, RefSeq:WP_001102119.1, SO:0001217, UniParc:UPI00005AA451, UniRef:UniRef100_W8T2C7, UniRef:UniRef50_P77252, UniRef:UniRef90_P77252
contig_4	cds	208498	209352	-	DBOGNM_01854	rclR	DNA-binding transcriptional regulator RclR	BlastRules:WP_000339594, COG:COG2207, COG:K, GO:0001216, GO:0043565, GO:0045893, GO:0090347, RefSeq:WP_000339593.1, SO:0001217, UniParc:UPI00005EEAD6, UniRef:UniRef100_A0A066REJ5, UniRef:UniRef50_P77379, UniRef:UniRef90_P77379
contig_4	cds	209578	210903	+	DBOGNM_01855	rclA	reactive chlorine resistance oxidoreductase RclA	GO:0008823, GO:0016651, GO:0016668, GO:0042803, GO:0050660, GO:1901530, RefSeq:WP_021542033.1, SO:0001217, UniParc:UPI0003900193, UniRef:UniRef100_UPI002024AE0B, UniRef:UniRef50_P77212, UniRef:UniRef90_P77212
contig_4	cds	211260	211853	+	DBOGNM_01856	rclC	reactive chlorine species resistance protein RclC	BlastRules:WP_001299021, COG:COG3059, COG:V, GO:0005886, GO:1901530, RefSeq:WP_001299021.1, SO:0001217, UniParc:UPI000013B6E5, UniRef:UniRef100_P75685, UniRef:UniRef50_P75685, UniRef:UniRef90_P75685
contig_4	cds	212444	213301	+	DBOGNM_01857	glxA	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	COG:COG4977, COG:K, KEGG:K05804, RefSeq:WP_001358290.1, SO:0001217, UniParc:UPI0001F6597A, UniRef:UniRef100_A0A6H2GHY1, UniRef:UniRef50_W1WIC9, UniRef:UniRef90_W1WIC9
contig_4	cds	213422	217675	-	DBOGNM_01858	fdeC	inverse autotransporter adhesin FdeC	BlastRules:WP_000092542, NCBIProtein:ABE05822.1, RefSeq:WP_097757814.1, SO:0001217, UniParc:UPI000BE8487C, UniRef:UniRef100_UPI000BE8487C, UniRef:UniRef50_A0A7U9H6R6, UniRef:UniRef90_E8Q5F6
contig_4	cds	218791	218892	+	DBOGNM_01859	ykgR	small membrane protein YkgR	GO:0005886, RefSeq:WP_000662258.1, SO:0001217, UniParc:UPI00015C49F8, UniRef:UniRef100_C1P5Z8, UniRef:UniRef50_C1P5Z8, UniRef:UniRef90_C1P5Z8
contig_4	cds	219252	219518	+	DBOGNM_01860	rpmE2-1	type B 50S ribosomal protein L31	GO:0003735, GO:0005840, GO:0006412, GO:1990904, KEGG:K02909, SO:0001217, UniParc:UPI00005F0934, UniRef:UniRef100_B7M2U3, UniRef:UniRef50_P0A7N3, UniRef:UniRef90_P0A7N3
contig_4	cds	219518	219658	+	DBOGNM_01861		Large ribosomal subunit protein bL36B	RefSeq:WP_000866436.1, SO:0001217, UniParc:UPI00001B50F9, UniRef:UniRef100_A7ZI30, UniRef:UniRef90_A7ZI30
contig_4	cds	220743	221285	+	DBOGNM_01862	ecpR	ECP biosynthesis operon DNA-binding transcriptional regulator EcpR	BlastRules:WP_000220247, COG:COG2771, COG:K, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_001296902.1, SO:0001217, UniParc:UPI000176ADBA, UniRef:UniRef100_B7L425, UniRef:UniRef50_B7UJE2, UniRef:UniRef90_B7UJE2
contig_4	cds	221360	221947	+	DBOGNM_01863	ecpA	common pilus major fimbrillin subunit EcpA	BlastRules:WP_000730972, GO:0009289, RefSeq:WP_000730972.1, SO:0001217, UniParc:UPI000013A0BB, UniRef:UniRef100_P0AAA4, UniRef:UniRef50_Q8CWB9, UniRef:UniRef90_Q8CWB9
contig_4	cds	222005	222673	+	DBOGNM_01864	ecpB	fimbrial chaperone EcpB	BlastRules:WP_000716386, RefSeq:WP_000716398.1, SO:0001217, UniParc:UPI000013A0BA, UniRef:UniRef100_A7ZI26, UniRef:UniRef50_D5CVJ9, UniRef:UniRef90_D5CVJ9
contig_4	cds	222699	225224	+	DBOGNM_01865	ecpC	fimbrial usher EcpC	BlastRules:WP_001131063, COG:COG3188, COG:NW, KEGG:K21966, RefSeq:WP_001131083.1, SO:0001217, UniParc:UPI0002B977D0, UniRef:UniRef100_A0A2H2UJY8, UniRef:UniRef50_D5CVJ8, UniRef:UniRef90_D5CVJ8
contig_4	cds	225214	226857	+	DBOGNM_01866	ecpD	fimbrial adhesin EcpD	BlastRules:WP_001310578, GO:0009289, RefSeq:WP_063082256.1, SO:0001217, UniParc:UPI0007A59D4A, UniRef:UniRef100_UPI0007A59D4A, UniRef:UniRef50_B7UJD8, UniRef:UniRef90_B7UJD8
contig_4	cds	226826	227536	+	DBOGNM_01867	ecpE	fimbrial chaperone EcpE	BlastRules:WP_001301550, RefSeq:WP_001296887.1, SO:0001217, UniParc:UPI000176ADCA, UniRef:UniRef100_A0A086U371, UniRef:UniRef50_D5CVJ6, UniRef:UniRef90_D5CVJ6
contig_4	ncRNA	228221	228420	-	DBOGNM_01868	IS009	IS009	RFAM:RF02111, SO:0000655
contig_4	cds	228426	229040	-	DBOGNM_01869	yagU	Inner membrane protein YagU	COG:COG3477, COG:S, GO:0005886, GO:0010447, KEGG:K08996, RefSeq:WP_001019920.1, SO:0001217, UniParc:UPI000013A0B6, UniRef:UniRef100_P0AAA2, UniRef:UniRef50_P0AAA2, UniRef:UniRef90_P0AAA2
contig_4	cds	229458	230147	+	DBOGNM_01870	paoA	aldehyde dehydrogenase iron-sulfur subunit PaoA	COG:C, COG:COG2080, EC:1.2.99.6, GO:0016903, GO:0019439, GO:0042597, GO:0046872, GO:0047770, GO:0051536, GO:0051537, GO:0110095, GO:1990204, RefSeq:WP_000070694.1, SO:0001217, UniParc:UPI00018860CF, UniRef:UniRef100_J7QMF7, UniRef:UniRef50_P77165, UniRef:UniRef90_P77165
contig_4	cds	230144	231100	+	DBOGNM_01871	paoB	aldehyde oxidoreductase FAD-binding subunit PaoB	BlastRules:WP_000643333, COG:C, COG:COG1319, EC:1.2.99.6, GO:0016903, GO:0019439, GO:0042597, GO:0046872, GO:0047770, GO:0050660, GO:0051539, GO:0071949, GO:0110095, GO:1990204, RefSeq:WP_000643333.1, SO:0001217, UniParc:UPI000013A0B3, UniRef:UniRef100_P77324, UniRef:UniRef50_P77324, UniRef:UniRef90_P77324
contig_4	cds	231097	233295	+	DBOGNM_01872	paoC	aldehyde oxidoreductase molybdenum-binding subunit PaoC	BlastRules:WP_000667026, COG:C, COG:COG1529, EC:1.2.99.6, GO:0005506, GO:0006974, GO:0016491, GO:0016903, GO:0019439, GO:0030151, GO:0042597, GO:0047770, GO:0110095, GO:1990204, RefSeq:WP_000667026.1, SO:0001217, UniParc:UPI000013A0B1, UniRef:UniRef100_P77489, UniRef:UniRef50_P77489, UniRef:UniRef90_P77489
contig_4	cds	233305	234261	+	DBOGNM_01873	paoD	molybdenum cofactor insertion chaperone PaoD	BlastRules:WP_000121359, COG:COG1975, COG:O, GO:0042803, GO:0043546, RefSeq:WP_000121335.1, SO:0001217, UniParc:UPI0001CF6C3E, UniRef:UniRef100_A0A0H0QT00, UniRef:UniRef50_P77183, UniRef:UniRef90_P77183
contig_4	cds	234240	234650	+	DBOGNM_01874	yagP	Putative LysR family substrate binding domain-containing protein YagP	COG:COG0583, COG:K, SO:0001217, UniParc:UPI00005EEAE5, UniRef:UniRef100_A0A066REH6, UniRef:UniRef50_P75684, UniRef:UniRef90_P75684
contig_4	tRNA	234777	234852	-	DBOGNM_01875	trnT	tRNA-Thr(cgt)	SO:0000270
contig_4	cds	234967	236220	-	DBOGNM_01876	proA	glutamate-5-semialdehyde dehydrogenase	COG:COG0014, COG:E, EC:1.2.1.41, GO:0004350, GO:0005737, GO:0006561, GO:0016620, GO:0050661, GO:0055129, RefSeq:WP_000893255.1, SO:0001217, UniParc:UPI00005EEAE6, UniRef:UniRef100_A7ZI02, UniRef:UniRef50_Q1IZP1, UniRef:UniRef90_Q8X7N4
contig_4	cds	236232	237335	-	DBOGNM_01877	proB	Glutamate 5-kinase	COG:COG0263, COG:E, EC:2.7.2.11, GO:0003723, GO:0004349, GO:0005524, GO:0005737, GO:0016310, GO:0055129, RefSeq:WP_001285288.1, SO:0001217, UniParc:UPI000003EB07, UniRef:UniRef100_A7ZI01, UniRef:UniRef50_P17856, UniRef:UniRef90_Q7UDL2
contig_4	cds	237623	238678	+	DBOGNM_01878	phoE	phosphoporin PhoE	COG:COG3203, COG:M, GO:0009279, GO:0015288, GO:0016020, GO:0034220, GO:0046930, RefSeq:WP_000749863.1, SO:0001217, UniParc:UPI00001319BB, UniRef:UniRef100_P02932, UniRef:UniRef50_P02932, UniRef:UniRef90_P02932
contig_4	cds	238717	239118	-	DBOGNM_01879	crl	sigma factor-binding protein Crl	GO:0005737, GO:0045893, KEGG:K11926, RefSeq:WP_000174677.1, SO:0001217, UniParc:UPI000016EE75, UniRef:UniRef100_A7ZHZ9, UniRef:UniRef50_Q8X7N6, UniRef:UniRef90_Q8X7N6
contig_4	cds	239176	240420	-	DBOGNM_01880	frsA	esterase FrsA	COG:COG1506, COG:E, EC:3.1.1.1, GO:0016788, GO:0106435, RefSeq:WP_000189541.1, SO:0001217, UniParc:UPI00005EEAE7, UniRef:UniRef100_B7L3Z1, UniRef:UniRef50_Q6D1I1, UniRef:UniRef90_Q8X7N7
contig_4	cds	240512	240970	-	DBOGNM_01881	gpt	xanthine phosphoribosyltransferase	COG:COG0503, COG:F, EC:2.4.2.-, EC:2.4.2.22, GO:0000287, GO:0000310, GO:0004422, GO:0005886, GO:0006166, GO:0009116, GO:0032263, GO:0032265, GO:0052657, RefSeq:WP_001291990.1, SO:0001217, UniParc:UPI0000110426, UniRef:UniRef100_A7ZHZ7, UniRef:UniRef50_A0KNR2, UniRef:UniRef90_Q6D1I0
contig_4	cds	241231	242688	+	DBOGNM_01882	pepD	cytosol nonspecific dipeptidase	COG:COG2195, COG:E, EC:3.4.13.18, GO:0005829, GO:0006508, GO:0008270, GO:0016787, GO:0016805, GO:0042803, GO:0043171, GO:0070573, GO:0103046, RefSeq:WP_001293016.1, SO:0001217, UniParc:UPI00005EEAE8, UniRef:UniRef100_A0A0C2GIF6, UniRef:UniRef50_P15288, UniRef:UniRef90_P15288
contig_4	cds	242745	243359	-	DBOGNM_01883	prfH	peptide chain release factor H	GO:0003747, GO:0006415, RefSeq:WP_000602103.1, SO:0001217, UniParc:UPI0001CF6C3C, UniRef:UniRef100_A0A093DAU8, UniRef:UniRef50_A0A8W7PB50, UniRef:UniRef90_A0A0F3WHB2
contig_4	cds	243356	244495	-	DBOGNM_01884	rtcB	RNA ligase RtcB family protein	COG:COG1690, COG:J, GO:0006396, GO:0008452, KEGG:K18148, RefSeq:WP_000528869.1, SO:0001217, UniParc:UPI00005F1C3E, UniRef:UniRef100_A0A1X0YXS0, UniRef:UniRef50_A0A0K4V5H5, UniRef:UniRef90_A0A0K4V5H5
contig_4	cds	244741	245115	-	DBOGNM_01885	yhbS	GNAT family N-acetyltransferase	COG:COG3153, COG:R, EC:2.3.1.-, RefSeq:WP_001342780.1, SO:0001217, UniParc:UPI00005EEAEB, UniRef:UniRef100_A0A066REG6, UniRef:UniRef50_Q47158, UniRef:UniRef90_A0A066REG6
contig_4	cds	245190	246245	-	DBOGNM_01886	dinB	DNA polymerase IV	COG:COG0389, COG:L, EC:2.7.7.7, GO:0000287, GO:0003684, GO:0003887, GO:0005737, GO:0006261, GO:0006281, GO:0009432, RefSeq:WP_001226182.1, SO:0001217, UniParc:UPI00005F0939, UniRef:UniRef100_A7ZWJ6, UniRef:UniRef50_Q8X7Q1, UniRef:UniRef90_Q8X7Q1
contig_4	cds	246316	247239	-	DBOGNM_01887	lafU	putative lateral flagellar export/assembly protein LafU	GO:0005886, RefSeq:WP_001232561.1, SO:0001217, UniParc:UPI0001DCACFB, UniRef:UniRef100_A0A1J8NQB8, UniRef:UniRef50_D3GSC3, UniRef:UniRef90_D3GSC3
contig_4	cds	247242	248105	-	DBOGNM_01888	motA	flagellar motor stator protein MotA	RefSeq:WP_001169518.1, SO:0001217, UniParc:UPI00005F2B27, UniRef:UniRef100_W8T6V3, UniRef:UniRef50_Q03477, UniRef:UniRef90_W8T6V3
contig_4	cds	248118	248834	-	DBOGNM_01889		FliA/WhiG family RNA polymerase sigma factor	RefSeq:WP_001583186.1, SO:0001217, UniParc:UPI0002A300F1, UniRef:UniRef100_UPI0002A300F1, UniRef:UniRef50_A0A0F3WHA7, UniRef:UniRef90_A0A1M2TZ01
contig_4	cds	248854	249321	-	DBOGNM_01890	fliL	Flagellar protein FliL	RefSeq:WP_000725257.1, SO:0001217, UniParc:UPI00004CA0AF, UniRef:UniRef100_Q5DXZ8, UniRef:UniRef50_D4BDP6, UniRef:UniRef90_Q5DXZ8
contig_4	cds	249329	250390	-	DBOGNM_01891		Lateral flagellar hook length control protein (FliK-like)	RefSeq:WP_001070139.1, SO:0001217, UniParc:UPI0001B5AA8D, UniRef:UniRef100_A0A0F3WHI7, UniRef:UniRef50_D4BDP7, UniRef:UniRef90_Q5DXZ9
contig_4	cds	250387	250698	-	DBOGNM_01892	fliT	Flagellar protein FliT	RefSeq:WP_097757815.1, SO:0001217, UniParc:UPI000BE8B134, UniRef:UniRef100_UPI000BE8B134, UniRef:UniRef50_A0A8S0G3R5, UniRef:UniRef90_A0A8S0G3R5
contig_4	cds	250703	251095	-	DBOGNM_01893	fliS	flagellar export chaperone FliS	COG:COG1516, COG:NU, GO:0001539, GO:0009288, RefSeq:WP_000285319.1, SO:0001217, UniParc:UPI00004CA0AC, UniRef:UniRef100_Q5DY01, UniRef:UniRef50_Q5DY01, UniRef:UniRef90_Q5DY01
contig_4	cds	251118	252434	-	DBOGNM_01894		Flagellar hook-associated protein 2	RefSeq:WP_000609676.1, SO:0001217, UniParc:UPI0001B5B34D, UniRef:UniRef100_A0A137CH76, UniRef:UniRef50_A0A137CH76, UniRef:UniRef90_A0A137CH76
contig_4	cds	252640	253554	-	DBOGNM_01895	lafA	lateral flagellin LafA	RefSeq:WP_000949083.1, SO:0001217, UniParc:UPI00004CA0AA, UniRef:UniRef100_Q5DY03, UniRef:UniRef50_Q5DY03, UniRef:UniRef90_Q5DY03
contig_4	cds	254040	254882	+	DBOGNM_01896		OmpR/PhoB-type domain-containing protein	RefSeq:WP_032296870.1, SO:0001217, UniParc:UPI0004D3C679, UniRef:UniRef100_A0A3L9I2N6, UniRef:UniRef50_R8X3G0, UniRef:UniRef90_W1W0D9
contig_4	cds	254937	255914	-	DBOGNM_01897		Flagellar hook-associated protein	RefSeq:WP_001195944.1, SO:0001217, UniParc:UPI0001B52E48, UniRef:UniRef100_F4NM05, UniRef:UniRef50_F4NM05, UniRef:UniRef90_F4NM05
contig_4	cds	255931	256860	-	DBOGNM_01898	flgL	flagellar hook-associated protein FlgL	GO:0001539, GO:0005198, GO:0009424, RefSeq:WP_001266808.1, SO:0001217, UniParc:UPI0001B52E47, UniRef:UniRef100_A0A1M0NP02, UniRef:UniRef50_A0A1M0NP02, UniRef:UniRef90_A0A1M0NP02
contig_4	cds	256875	258251	-	DBOGNM_01899	flgK	flagellar hook-associated protein FlgK	GO:0001539, GO:0005198, GO:0009424, RefSeq:WP_000367229.1, SO:0001217, UniParc:UPI0001B52E46, UniRef:UniRef100_A0A660GM40, UniRef:UniRef50_A0A0F3V0J8, UniRef:UniRef90_A0A0F3V0J8
contig_5	cds	117	2813	-	DBOGNM_01900	mgtA	magnesium-translocating P-type ATPase	COG:COG0474, COG:P, EC:7.2.2.14, GO:0005524, GO:0005886, GO:0015444, GO:0015662, GO:0015693, GO:0016887, GO:0019829, GO:0043231, GO:0046872, GO:0071286, GO:1903830, RefSeq:WP_000471866.1, SO:0001217, UniParc:UPI00005AAC88, UniRef:UniRef100_J7QJU7, UniRef:UniRef50_P0ABB9, UniRef:UniRef90_P0ABB9
contig_5	ncRNA-region	2907	3022	-			Magnesium Sensor	RFAM:RF01056, SO:0000035
contig_5	sorf	2954	3007	-	DBOGNM_01901	mgtL	mgtA leader peptide	GO:0031556, GO:0032026, RefSeq:WP_001387276.1, SO:0001217, UniParc:UPI0001E5E825, UniRef:UniRef100_Q8X4G0, UniRef:UniRef50_Q8X4G0, UniRef:UniRef90_Q8X4G0
contig_5	cds	3192	4139	+	DBOGNM_01902	treR	trehalose operon repressor TreR	COG:COG1609, COG:K, GO:0000976, GO:0003700, GO:0005975, GO:0005991, GO:0006355, GO:0045892, RefSeq:WP_001181324.1, SO:0001217, UniParc:UPI00000DF443, UniRef:UniRef100_J7QZ87, UniRef:UniRef50_P36673, UniRef:UniRef90_P36673
contig_5	cds	4258	5679	+	DBOGNM_01903	treB	PTS trehalose transporter subunit IIBC	COG:COG1264, COG:G, EC:2.7.1.201, GO:0005886, GO:0008982, GO:0009401, GO:0015574, GO:0015771, GO:0016020, GO:0016301, GO:0016310, GO:0090589, KEGG:K02819, RefSeq:WP_001299664.1, SO:0001217, UniParc:UPI000000E8D4, UniRef:UniRef100_C3SF77, UniRef:UniRef50_P36672, UniRef:UniRef90_P36672
contig_5	cds	5729	7384	+	DBOGNM_01904	treC	alpha,alpha-phosphotrehalase	COG:COG0366, COG:G, EC:3.2.1.93, GO:0004556, GO:0005829, GO:0005991, GO:0005993, GO:0006974, GO:0008788, GO:0009313, RefSeq:WP_001379424.1, SO:0001217, UniParc:UPI0001B5346B, UniRef:UniRef100_F4NKP9, UniRef:UniRef50_P28904, UniRef:UniRef90_P28904
