# Annotated with Bakta
# Software: v1.10.1
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2350692	2352200	+	EIMLPH_02228	gppA	guanosine-5'-triphosphate,3'-diphosphate diphosphatase	COG:COG0248, COG:FT, EC:3.6.1.40, GO:0008894, GO:0015970, GO:0015974, RefSeq:WP_004150419.1, SO:0001217, UniParc:UPI0001A5808B, UniRef:UniRef100_A6TGG8, UniRef:UniRef50_Q6CZD8, UniRef:UniRef90_A6TGG8
contig_1	cds	2352220	2353146	+	EIMLPH_02229	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_009486011.1, SO:0001217, UniParc:UPI000205BC07, UniRef:UniRef100_A0A483IY71, UniRef:UniRef50_W9BCM2, UniRef:UniRef90_W9BCM2
contig_1	cds	2353277	2354275	+	EIMLPH_02230		2-amino-3-carboxymuconate-6-semialdehyde decarboxylase	RefSeq:WP_004181642.1, SO:0001217, UniParc:UPI0001576622, UniRef:UniRef100_W9BQA6, UniRef:UniRef90_A0A0C2JUQ5
contig_1	cds	2354338	2355060	+	EIMLPH_02231	yqgA	Uncharacterized membrane protein YqgA, affects biofilm formation	COG:COG1811, COG:S, RefSeq:WP_002883185.1, SO:0001217, UniParc:UPI0001576621, UniRef:UniRef100_A0A0W8A5R1, UniRef:UniRef50_A0A0W8A5R1, UniRef:UniRef90_A0A0W8A5R1
contig_1	cds	2355065	2357086	-	EIMLPH_02232	rep	DNA helicase Rep	COG:COG0210, COG:L, EC:3.6.4.12, EC:5.6.2.4, GO:0000725, GO:0003678, GO:0003697, GO:0005524, GO:0005829, GO:0006268, GO:0016853, GO:0016887, GO:0043138, RefSeq:WP_004181641.1, SO:0001217, UniParc:UPI0001576620, UniRef:UniRef100_A0A080SZ33, UniRef:UniRef50_P09980, UniRef:UniRef90_P09980
contig_1	cds	2357199	2357480	+	EIMLPH_02233	ppiC	peptidylprolyl isomerase PpiC	COG:COG0760, COG:O, EC:5.2.1.8, RefSeq:WP_002883181.1, SO:0001217, UniParc:UPI000157661F, UniRef:UniRef100_A0A0W8A605, UniRef:UniRef50_A0A2S6R891, UniRef:UniRef90_A0A0W8A605
contig_1	cds	2357532	2357813	+	EIMLPH_02234	ppiC	peptidylprolyl isomerase PpiC	BlastRules:WP_001096806, COG:COG0760, COG:O, EC:5.2.1.8, RefSeq:WP_002883180.1, SO:0001217, UniParc:UPI000157661E, UniRef:UniRef100_A0A0E1CLD8, UniRef:UniRef50_H3N5D9, UniRef:UniRef90_H3N5D9
contig_1	cds	2358017	2359492	-	EIMLPH_02235	ilvC	ketol-acid reductoisomerase	COG:COG0059, COG:EH, EC:1.1.1.86, GO:0000287, GO:0004455, GO:0009082, GO:0009097, GO:0009099, RefSeq:WP_002883178.1, SO:0001217, UniParc:UPI000157661D, UniRef:UniRef100_A6TGG1, UniRef:UniRef50_P05989, UniRef:UniRef90_P05989
contig_1	cds	2359645	2360535	+	EIMLPH_02236	ilvY	HTH-type transcriptional activator IlvY	COG:COG0583, COG:K, GO:0000976, GO:0003700, GO:0005737, GO:0006355, GO:0008652, GO:0009082, RefSeq:WP_002883176.1, SO:0001217, UniParc:UPI000157661C, UniRef:UniRef100_A0A0W8A5P2, UniRef:UniRef50_P05827, UniRef:UniRef90_P05827
contig_1	cds	2360532	2362076	-	EIMLPH_02237	ilvA	threonine ammonia-lyase, biosynthetic	COG:COG1171, COG:E, EC:4.3.1.19, GO:0003941, GO:0004794, GO:0006565, GO:0006566, GO:0006567, GO:0009082, GO:0009097, GO:0016597, GO:0030170, RefSeq:WP_002883174.1, SO:0001217, UniParc:UPI0001576555, UniRef:UniRef100_A0A0W8A5T2, UniRef:UniRef50_P04968, UniRef:UniRef90_P04968
contig_1	cds	2362079	2363929	-	EIMLPH_02238	ilvD	dihydroxy-acid dehydratase	COG:COG0129, COG:EG, EC:4.2.1.9, GO:0000287, GO:0004160, GO:0009082, GO:0009097, GO:0009099, GO:0051537, RefSeq:WP_002883173.1, SO:0001217, UniParc:UPI0001576554, UniRef:UniRef100_A6TGF8, UniRef:UniRef50_Q8FBR5, UniRef:UniRef90_Q8FBR5
contig_1	cds	2363990	2364919	-	EIMLPH_02239	ilvE	branched-chain amino acid transaminase	COG:COG0115, COG:EH, EC:2.6.1.42, GO:0004084, GO:0009081, RefSeq:WP_002883171.1, SO:0001217, UniParc:UPI0001576553, UniRef:UniRef100_A0A9P1KNB4, UniRef:UniRef50_P0A1A6, UniRef:UniRef90_H2IXE2
contig_1	cds	2364936	2365193	-	EIMLPH_02240	ilvM	acetolactate synthase 2 small subunit	COG:COG3978, COG:E, EC:2.2.1.6, RefSeq:WP_002883170.1, SO:0001217, UniParc:UPI0001576552, UniRef:UniRef100_A0A0W8A5J4, UniRef:UniRef50_P0ADG2, UniRef:UniRef90_A0A0W8A5J4
contig_1	cds	2365190	2366836	-	EIMLPH_02241	ilvG	acetolactate synthase 2 catalytic subunit	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0009082, GO:0030976, GO:0050660, RefSeq:WP_002883142.1, SO:0001217, UniParc:UPI0001576551, UniRef:UniRef100_A0A0W8A5J6, UniRef:UniRef50_P0DP90, UniRef:UniRef90_A0A0W8A5J6
contig_1	sorf	2366839	2366892	-	EIMLPH_02242	ilvX	Peptide IlvX	SO:0001217, UniParc:UPI001915C887, UniRef:UniRef100_A0A939ST69, UniRef:UniRef50_A0A939ST69, UniRef:UniRef90_A0A939ST69
contig_1	ncRNA-region	2366852	2367148	-			Soft rot Enterobacteriaceae Rev 39 5'UTR	RFAM:RF02744, SO:0005836
contig_1	cds	2367430	2368950	+	EIMLPH_02243	yifB	YifB family Mg chelatase-like AAA ATPase	COG:COG0606, COG:O, GO:0005524, RefSeq:WP_002883134.1, SO:0001217, UniParc:UPI0001576550, UniRef:UniRef100_A0A0E1CLF0, UniRef:UniRef50_A0A085JMV0, UniRef:UniRef90_A0A483JRX8
contig_1	cds	2368975	2369313	-	EIMLPH_02244	yifE	UPF0438 protein	COG:COG3085, COG:S, KEGG:K09897, RefSeq:WP_004146520.1, SO:0001217, UniParc:UPI000157654F, UniRef:UniRef100_A0A0W8A5J2, UniRef:UniRef50_P31811, UniRef:UniRef90_A0A0W8A5J2
contig_1	cds	2369432	2370253	+	EIMLPH_02245	hdfR	HTH-type transcriptional regulator HdfR	COG:COG0583, COG:K, GO:0003700, GO:0006355, RefSeq:WP_002883081.1, SO:0001217, UniParc:UPI000241D993, UniRef:UniRef100_A0A2U0MLG5, UniRef:UniRef50_A7FD20, UniRef:UniRef90_A0A0C7KGC8
contig_1	tRNA	2370362	2370437	-	EIMLPH_02246	trnW	tRNA-Trp(cca)	SO:0000271
contig_1	tRNA	2370491	2370567	-	EIMLPH_02247	trnD	tRNA-Asp(gtc)	SO:0000256
contig_1	rRNA	2370625	2370740	-	EIMLPH_02248	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	rRNA	2370931	2373832	-	EIMLPH_02249	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	ncRNA	2373840	2373945	-	EIMLPH_02250	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_1	tRNA	2374010	2374085	-	EIMLPH_02251	trnA	tRNA-Ala(tgc)	SO:0000254
contig_1	tRNA	2374122	2374198	-	EIMLPH_02252	trnI	tRNA-Ile(gat)	SO:0000263
contig_1	rRNA	2374268	2375807	-	EIMLPH_02253	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	cds	2376204	2377055	-	EIMLPH_02254	murI	glutamate racemase	COG:COG0796, COG:M, EC:5.1.1.3, GO:0006807, GO:0008360, GO:0008881, GO:0009252, GO:0071555, RefSeq:WP_002883026.1, SO:0001217, UniParc:UPI0001A5806C, UniRef:UniRef100_A0A060VM21, UniRef:UniRef50_A7FD15, UniRef:UniRef90_B5XZ09
contig_1	cds	2377000	2378838	-	EIMLPH_02255	btuB	TonB-dependent vitamin B12 receptor BtuB	COG:COG4206, COG:H, GO:0015420, GO:0015889, RefSeq:WP_004146288.1, SO:0001217, UniParc:UPI0001A5806B, UniRef:UniRef100_A0A0U3IY22, UniRef:UniRef50_P06129, UniRef:UniRef90_W9BJM0
contig_1	ncRNA-region	2378904	2379090	-			Cobalamin riboswitch	RFAM:RF00174, SO:0000035
contig_1	cds	2379205	2380305	+	EIMLPH_02256	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA	COG:COG2265, COG:J, EC:2.1.1.-, EC:2.1.1.35, GO:0006400, GO:0030697, RefSeq:WP_002883023.1, SO:0001217, UniParc:UPI0001A58069, UniRef:UniRef100_W9BJ67, UniRef:UniRef50_Q8CX51, UniRef:UniRef90_Q8X723
contig_1	cds	2380357	2380716	-	EIMLPH_02257	yijD	YijD family membrane protein	RefSeq:WP_002883021.1, SO:0001217, UniParc:UPI000157654A, UniRef:UniRef100_A0A0W8ALN9, UniRef:UniRef50_A1JI39, UniRef:UniRef90_A0A837JX03
contig_1	cds	2380732	2381367	-	EIMLPH_02258	fabR	HTH-type transcriptional repressor FabR	COG:COG1309, COG:K, GO:0003677, GO:0003700, GO:0005737, GO:0006633, GO:0045717, RefSeq:WP_004151856.1, SO:0001217, UniParc:UPI0001813B54, UniRef:UniRef100_A6TGE7, UniRef:UniRef50_P0ACU5, UniRef:UniRef90_A1JI38
contig_1	cds	2381564	2382964	+	EIMLPH_02259	sthA	Si-specific NAD(P)(+) transhydrogenase	COG:C, COG:COG1249, EC:1.6.1.1, GO:0003957, GO:0005737, GO:0006739, GO:0045454, GO:0050660, RefSeq:WP_002883016.1, SO:0001217, UniParc:UPI0001576548, UniRef:UniRef100_A6TGE6, UniRef:UniRef50_O05139, UniRef:UniRef90_Q8X727
contig_1	cds	2382947	2383864	-	EIMLPH_02260	oxyR	DNA-binding transcriptional regulator OxyR	COG:COG0583, COG:K, GO:0003677, GO:0003700, GO:0006355, RefSeq:WP_002883015.1, SO:0001217, UniParc:UPI0001576547, UniRef:UniRef100_A0A9P1KMG6, UniRef:UniRef50_P0ACQ6, UniRef:UniRef90_P71318
contig_1	cds	2384124	2385497	-	EIMLPH_02261	argH	argininosuccinate lyase	COG:COG0165, COG:E, EC:4.3.2.1, GO:0004056, GO:0005737, GO:0042450, RefSeq:WP_004146283.1, SO:0001217, UniParc:UPI0001576546, UniRef:UniRef100_A6TGE4, UniRef:UniRef50_P44314, UniRef:UniRef90_A6TGE4
contig_1	cds	2385597	2386370	-	EIMLPH_02262	argB	acetylglutamate kinase	BlastRules:WP_001575262, COG:COG0548, COG:E, EC:2.7.2.8, GO:0003991, GO:0005524, GO:0005737, GO:0016310, GO:0042450, KEGG:K00930, SO:0001217, UniParc:UPI00027CDABD, UniRef:UniRef100_W9BDJ8, UniRef:UniRef50_P59302, UniRef:UniRef90_P59302
contig_1	cds	2386380	2387384	-	EIMLPH_02263	argC	N-acetyl-gamma-glutamyl-phosphate reductase	COG:COG0002, COG:E, EC:1.2.1.38, GO:0003942, GO:0006592, RefSeq:WP_004177967.1, SO:0001217, UniParc:UPI000205BB14, UniRef:UniRef100_A0A060VLX1, UniRef:UniRef50_Q9KNT6, UniRef:UniRef90_A0A485CW77
contig_1	cds	2387498	2388649	+	EIMLPH_02264	argE	acetylornithine deacetylase	EC:3.5.1.16, GO:0005737, GO:0006526, GO:0008270, GO:0008777, GO:0019213, RefSeq:WP_020316820.1, SO:0001217, UniParc:UPI00031806F1, UniRef:UniRef100_A0A486VRZ5, UniRef:UniRef50_Q8ZKL9, UniRef:UniRef90_Q8ZKL9
contig_1	cds	2388908	2391559	+	EIMLPH_02265	ppc	phosphoenolpyruvate carboxylase	COG:C, COG:COG2352, EC:4.1.1.31, GO:0006099, GO:0008964, GO:0015977, RefSeq:WP_004181636.1, SO:0001217, UniParc:UPI0001A58065, UniRef:UniRef100_W9BJM6, UniRef:UniRef50_Q8X743, UniRef:UniRef90_A0A085FZE9
contig_1	cds	2391603	2392253	-	EIMLPH_02266	zinT	metal-binding protein ZinT	COG:COG3443, COG:P, GO:0008270, RefSeq:WP_009484463.1, SO:0001217, UniParc:UPI000205BB17, UniRef:UniRef100_A0A486QYW6, UniRef:UniRef50_A0A1F1LHT3, UniRef:UniRef90_A0A288TTA1
contig_1	cds	2392278	2393264	+	EIMLPH_02267	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, RefSeq:WP_009484464.1, SO:0001217, UniParc:UPI000205BB18, UniRef:UniRef100_A0A2X3I9D9, UniRef:UniRef50_P32677, UniRef:UniRef90_A0A377ZTR2
contig_1	cds	2393470	2394132	+	EIMLPH_02268	fsa	fructose-6-phosphate aldolase	EC:4.1.2.-, GO:0005737, GO:0006000, GO:0016832, GO:0097023, RefSeq:WP_004177977.1, SO:0001217, UniParc:UPI0001A58063, UniRef:UniRef100_W9BCQ0, UniRef:UniRef50_P78055, UniRef:UniRef90_A6TGD7
contig_1	cds	2394187	2395290	+	EIMLPH_02269	gldA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG:C, COG:COG0371, RefSeq:WP_004146274.1, SO:0001217, UniParc:UPI000175141A, UniRef:UniRef100_B2ZPN8, UniRef:UniRef50_P0A9S6, UniRef:UniRef90_B2ZPN8
contig_1	cds	2395354	2396235	-	EIMLPH_02270	rhaT	Permease of the drug/metabolite transporter (DMT) superfamily	COG:COG0697, COG:GER, RefSeq:WP_004177983.1, SO:0001217, UniParc:UPI00021864D5, UniRef:UniRef100_A0A0S3DLW1, UniRef:UniRef50_P0ABT9, UniRef:UniRef90_A6TGD5
contig_1	cds	2396379	2397266	-	EIMLPH_02271	metF	methylenetetrahydrofolate reductase	EC:1.5.1.20, EC:1.5.1.54, GO:0004489, GO:0005829, GO:0009086, GO:0035999, GO:0106312, RefSeq:WP_002882952.1, SO:0001217, UniParc:UPI00003590DB, UniRef:UniRef100_A0A0B7GE40, UniRef:UniRef50_P0AEZ1, UniRef:UniRef90_P0AEZ1
contig_1	cds	2397495	2398403	-	EIMLPH_02272	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_004187294.1, SO:0001217, UniParc:UPI000205BFF8, UniRef:UniRef100_A0A164WJG6, UniRef:UniRef50_A8AKY0, UniRef:UniRef90_W9BDK8
contig_1	cds	2398495	2398866	+	EIMLPH_02273	yurZ	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	COG:COG0599, COG:R, RefSeq:WP_002882947.1, SO:0001217, UniParc:UPI0001576469, UniRef:UniRef100_A0A0W8ALQ4, UniRef:UniRef50_A0A1B7K8F9, UniRef:UniRef90_A0A7U3F3Z5
contig_1	cds	2398904	2400460	-	EIMLPH_02274	ushA	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	COG:COG0737, COG:FV, RefSeq:WP_020316814.1, SO:0001217, UniParc:UPI0003577893, UniRef:UniRef100_A0A483KZJ2, UniRef:UniRef50_A0A1V2T987, UniRef:UniRef90_R4Y418
contig_1	cds	2400599	2401735	+	EIMLPH_02275	insA	InsA N-terminal domain-containing protein	RefSeq:WP_020316815.1, SO:0001217, UniParc:UPI0002DCC027, UniRef:UniRef100_A0A486VQ35, UniRef:UniRef50_A6TGD0, UniRef:UniRef90_A6TGD0
contig_1	cds	2401710	2404142	-	EIMLPH_02276	metL	Bifunctional aspartokinase/homoserine dehydrogenase 2	COG:COG0527, COG:E, GO:0004072, GO:0004412, GO:0005524, GO:0005829, GO:0009086, GO:0009088, GO:0009089, GO:0009090, GO:0016310, GO:0050661, RefSeq:WP_002882944.1, SO:0001217, UniParc:UPI0001576466, UniRef:UniRef100_W9BDL3, UniRef:UniRef50_P00562, UniRef:UniRef90_P00562
contig_1	cds	2404145	2405305	-	EIMLPH_02277	metB	cystathionine gamma-synthase	COG:COG0626, COG:E, EC:2.5.1.48, GO:0003824, GO:0003962, GO:0004123, GO:0005737, GO:0009086, GO:0019343, GO:0019346, GO:0030170, GO:0102028, RefSeq:WP_004150388.1, SO:0001217, UniParc:UPI0001576465, UniRef:UniRef100_W9BCQ8, UniRef:UniRef50_P00935, UniRef:UniRef90_P00935
contig_1	cds	2405573	2405890	+	EIMLPH_02278	metJ	met regulon transcriptional regulator MetJ	GO:0003677, GO:0003700, GO:0005737, GO:0009086, GO:0045892, RefSeq:WP_002882924.1, SO:0001217, UniParc:UPI0000DAC892, UniRef:UniRef100_A6TGC7, UniRef:UniRef50_A6TGC7, UniRef:UniRef90_A6TGC7
contig_1	cds	2405992	2406204	-	EIMLPH_02279	rpmE	50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0046872, GO:1990904, RefSeq:WP_002882922.1, SO:0001217, UniParc:UPI0000DAC893, UniRef:UniRef100_A6TGC6, UniRef:UniRef50_Q2S9P7, UniRef:UniRef90_A6TGC6
contig_1	ncRNA-region	2406211	2406262	-			L31-Gammaproteobacteria ribosomal protein leader	RFAM:RF03157, SO:0000140
contig_1	cds	2406457	2408652	+	EIMLPH_02280	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.1.-, RefSeq:WP_020316816.1, SO:0001217, UniParc:UPI0002ECFC88, UniRef:UniRef100_A0A486VSL6, UniRef:UniRef50_P17888, UniRef:UniRef90_A0A1W2ITH4
contig_1	cds	2408803	2409831	+	EIMLPH_02281	cytR	DNA-binding transcriptional regulator CytR	COG:COG1609, COG:K, GO:0003677, GO:0006355, RefSeq:WP_002882921.1, SO:0001217, UniParc:UPI0001A580B1, UniRef:UniRef100_A0A060VM00, UniRef:UniRef50_P0ACN9, UniRef:UniRef90_A0A060VM00
contig_1	cds	2410039	2410893	+	EIMLPH_02282	ftsN	cell division protein FtsN	COG:COG3087, COG:D, GO:0042834, SO:0001217, UniParc:UPI000205B1E2, UniRef:UniRef100_A0A483KY02, UniRef:UniRef50_A0A1W6B4L1, UniRef:UniRef90_R4Y9P7
contig_1	ncRNA-region	2410931	2410987	+			ClpQY promoter	RFAM:RF02401, SO:0005836
contig_1	cds	2410985	2411515	+	EIMLPH_02283	hslV	ATP-dependent protease subunit HslV	COG:COG5405, COG:O, EC:3.4.25.2, GO:0004298, GO:0005839, GO:0009376, GO:0046872, GO:0051603, RefSeq:WP_002882918.1, SO:0001217, UniParc:UPI00015763A2, UniRef:UniRef100_B5XZ36, UniRef:UniRef50_Q8E9V0, UniRef:UniRef90_Q7MYC2
contig_1	cds	2411525	2412859	+	EIMLPH_02284	hslU	HslU--HslV peptidase ATPase subunit	EC:3.4.25.2, GO:0004176, GO:0005524, GO:0006508, GO:0008233, GO:0009376, GO:0016887, GO:0036402, GO:0043335, RefSeq:WP_002882917.1, SO:0001217, UniParc:UPI0001A580AF, UniRef:UniRef100_A0A0V9HZE2, UniRef:UniRef50_P0A6H6, UniRef:UniRef90_B5F0S2
contig_1	cds	2412929	2413849	+	EIMLPH_02285	menA	1,4-dihydroxy-2-naphthoate polyprenyltransferase	COG:COG1575, COG:H, EC:2.5.1.74, RefSeq:WP_002882914.1, SO:0001217, UniParc:UPI00015763A0, UniRef:UniRef100_A0A0E1CLL8, UniRef:UniRef50_P32166, UniRef:UniRef90_A0A0E1CLL8
contig_1	cds	2413942	2414427	+	EIMLPH_02286	rraA	ribonuclease E activity regulator RraA	COG:COG0684, COG:J, GO:0005737, GO:0008428, GO:0019899, GO:0051252, GO:0060698, KEGG:K02553, RefSeq:WP_002882913.1, SO:0001217, UniParc:UPI000157639F, UniRef:UniRef100_B5XZ39, UniRef:UniRef50_Q8E9R9, UniRef:UniRef90_C5BB79
contig_1	cds	2414489	2415451	-	EIMLPH_02287	pfkA	6-phosphofructokinase	COG:COG0205, COG:G, EC:2.7.1.11, GO:0003872, GO:0005524, GO:0005737, GO:0006002, GO:0006096, GO:0046872, RefSeq:WP_002882911.1, SO:0001217, UniParc:UPI000157639E, UniRef:UniRef100_B5XZ40, UniRef:UniRef50_P00512, UniRef:UniRef90_B2VF62
contig_1	cds	2415648	2416550	-	EIMLPH_02288	fieF	CDF family cation-efflux transporter FieF	BlastRules:WP_001076748, BlastRules:WP_003093118, COG:COG0053, COG:P, GO:0005381, GO:0005385, GO:0005886, GO:0006812, GO:0008324, GO:0015086, GO:0015297, GO:0016020, GO:0046872, GO:0055085, KEGG:K13283, NCBIProtein:BAB89353.1, RefSeq:WP_002882907.1, SO:0001217, UniParc:UPI00000BAFF5, UniRef:UniRef100_A6TGB7, UniRef:UniRef50_Q6CZ45, UniRef:UniRef90_A6TGB7
contig_1	cds	2416709	2417212	-	EIMLPH_02289	cpxP	cell-envelope stress modulator CpxP	COG:COG3678, COG:O, KEGG:K06006, RefSeq:WP_004178004.1, SO:0001217, UniParc:UPI000157639D, UniRef:UniRef100_A0A0B7GI62, UniRef:UniRef50_A0A0M3F0L9, UniRef:UniRef90_A0A514EYD9
contig_1	cds	2417362	2418060	+	EIMLPH_02290	cpxR	envelope stress response regulator transcription factor CpxR	RefSeq:WP_002882901.1, SO:0001217, UniParc:UPI000157639C, UniRef:UniRef100_A0A087FNB3, UniRef:UniRef50_P0AE89, UniRef:UniRef90_A0A495AKD1
contig_1	cds	2418057	2419430	+	EIMLPH_02291	cpxA	envelope stress sensor histidine kinase CpxA	COG:COG0642, COG:T, EC:3.6.1.-, GO:0000155, GO:0007165, RefSeq:WP_002882898.1, SO:0001217, UniParc:UPI000157639B, UniRef:UniRef100_A0A0W8ALP6, UniRef:UniRef50_Q6CZ41, UniRef:UniRef90_A0A0W8ALP6
contig_1	cds	2419497	2420171	-	EIMLPH_02292	yiiM	6-hydroxyaminopurine reductase	GO:0003824, GO:0030151, GO:0030170, RefSeq:WP_002882896.1, SO:0001217, UniParc:UPI0001A580AB, UniRef:UniRef100_W9BDM9, UniRef:UniRef50_P32157, UniRef:UniRef90_A0A8B6IVK7
contig_1	cds	2420244	2420864	-	EIMLPH_02293	sodA	superoxide dismutase [Mn]	COG:COG0605, COG:P, EC:1.15.1.1, GO:0003677, GO:0004784, GO:0005737, GO:0005829, GO:0006801, GO:0006979, GO:0009408, GO:0010447, GO:0016209, GO:0019430, GO:0030145, GO:0042803, GO:0046872, GO:0071291, RefSeq:WP_002882894.1, SO:0001217, UniParc:UPI0002186454, UniRef:UniRef100_A0A0E1CRP1, UniRef:UniRef50_P00448, UniRef:UniRef90_P00448
contig_1	cds	2421154	2422188	+	EIMLPH_02294	rhaT	L-rhamnose/proton symporter RhaT	GO:0005886, GO:0008645, GO:0015153, GO:0015293, RefSeq:WP_002882892.1, SO:0001217, UniParc:UPI0001576398, UniRef:UniRef100_A6TGB1, UniRef:UniRef50_Q8X3T0, UniRef:UniRef90_Q8X3T0
contig_1	cds	2422221	2423066	-	EIMLPH_02295	rhaR	HTH-type transcriptional activator RhaR	COG:COG2207, COG:K, GO:0003700, GO:0005737, GO:0006355, GO:0019299, GO:0043565, GO:0045893, KEGG:K02854, RefSeq:WP_002882891.1, SO:0001217, UniParc:UPI0001576397, UniRef:UniRef100_A6TGB0, UniRef:UniRef50_Q8X7B3, UniRef:UniRef90_A6TGB0
contig_1	cds	2423140	2423976	-	EIMLPH_02296	rhaS	HTH-type transcriptional activator RhaS	COG:COG4977, COG:K, GO:0003700, GO:0005737, GO:0006355, GO:0019299, GO:0043565, GO:0045893, RefSeq:WP_002882888.1, SO:0001217, UniParc:UPI0001576396, UniRef:UniRef100_A6TGA9, UniRef:UniRef50_Q8X897, UniRef:UniRef90_A6TGA9
contig_1	cds	2424287	2425753	+	EIMLPH_02297	rhaB	rhamnulokinase	COG:COG1070, COG:G, EC:2.7.1.5, GO:0005524, GO:0005975, GO:0008993, GO:0019301, RefSeq:WP_002882885.1, SO:0001217, UniParc:UPI0001A580A8, UniRef:UniRef100_A0A1E3F530, UniRef:UniRef50_P27030, UniRef:UniRef90_A6TGA8
contig_1	cds	2425750	2427009	+	EIMLPH_02298	rhaA	L-rhamnose isomerase	COG:COG4806, COG:G, EC:5.3.1.14, GO:0005737, GO:0008740, GO:0019301, GO:0030145, RefSeq:WP_004150375.1, SO:0001217, UniParc:UPI0001576394, UniRef:UniRef100_A6TGA7, UniRef:UniRef50_Q8FBE0, UniRef:UniRef90_Q8FBE0
contig_1	cds	2427159	2427989	+	EIMLPH_02299	rhaD	rhamnulose-1-phosphate aldolase	COG:COG0235, COG:EG, EC:4.1.2.19, GO:0005737, GO:0008994, GO:0019301, GO:0046872, RefSeq:WP_020316813.1, SO:0001217, UniParc:UPI0003079D23, UniRef:UniRef100_A0A486R0Z7, UniRef:UniRef50_P69737, UniRef:UniRef90_A6TGA6
contig_1	cds	2428071	2429057	+	EIMLPH_02300	rhaS	rhamnose ABC transporter substrate-binding protein	COG:COG1879, COG:G, GO:0009897, GO:0015153, GO:0015762, GO:0030288, GO:0033296, GO:0055052, RefSeq:WP_009484964.1, SO:0001217, UniParc:UPI000205B66A, UniRef:UniRef100_A0A483VRQ5, UniRef:UniRef50_A0A060VLT9, UniRef:UniRef90_A0A060VLT9
contig_1	cds	2429203	2430714	+	EIMLPH_02301	ccmA	heme ABC exporter ATP-binding protein CcmA	COG:COG1129, COG:G, EC:7.6.2.5, GO:0015439, GO:0015886, GO:0043190, RefSeq:WP_009484965.1, SO:0001217, UniParc:UPI000205B66B, UniRef:UniRef100_A0A486R0F0, UniRef:UniRef50_Q28P50, UniRef:UniRef90_A0A0C7KFT4
contig_1	cds	2430711	2431718	+	EIMLPH_02302	araH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	COG:COG1172, COG:G, RefSeq:WP_019725424.1, SO:0001217, UniParc:UPI0002E5D313, UniRef:UniRef100_A0A486VIR1, UniRef:UniRef50_W9BDN6, UniRef:UniRef90_W9BDN6
contig_1	cds	2431715	2432719	+	EIMLPH_02303	araH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	COG:COG1172, COG:G, RefSeq:WP_002882873.1, SO:0001217, UniParc:UPI0001A580A4, UniRef:UniRef100_W9BCS9, UniRef:UniRef50_A0A377THI9, UniRef:UniRef90_W9BCS9
contig_1	cds	2432808	2433956	+	EIMLPH_02304	fucO	lactaldehyde reductase	COG:C, COG:COG1454, EC:1.1.1.77, GO:0008912, RefSeq:WP_002882871.1, SO:0001217, UniParc:UPI0001B75624, UniRef:UniRef100_A0A0W8ALS1, UniRef:UniRef50_C9Y4L8, UniRef:UniRef90_A0A145SP03
contig_1	cds	2433953	2434267	+	EIMLPH_02305	rhaM	L-rhamnose mutarotase	COG:COG3254, COG:M, EC:5.1.3.32, GO:0005737, GO:0019299, GO:0019301, GO:0062192, RefSeq:WP_004181618.1, SO:0001217, UniParc:UPI000205B670, UniRef:UniRef100_W9BJQ3, UniRef:UniRef50_Q8X8A2, UniRef:UniRef90_B5XZ60
contig_1	cds	2434305	2435570	-	EIMLPH_02306	lacY	Galactoside permease	RefSeq:WP_004178015.1, SO:0001217, UniParc:UPI000282EFB4, UniRef:UniRef100_A0A231WJM8, UniRef:UniRef50_P16552, UniRef:UniRef90_A0A0C7KFT2
contig_1	cds	2435612	2437735	-	EIMLPH_02307	galA	Alpha-galactosidase	COG:COG3345, COG:G, RefSeq:WP_009484971.1, SO:0001217, UniParc:UPI000205B672, UniRef:UniRef100_A0A486VQY2, UniRef:UniRef50_P16551, UniRef:UniRef90_B5XZ62
